"Plot Title: site10kmWY2026"
"#","Date Time, GMT-06:00","Wind Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Gust Speed, m/s (LGR S/N: 21623137, SEN S/N: 21534753)","Wind Direction, ø (LGR S/N: 21623137, SEN S/N: 21534753)","Temp, °C (LGR S/N: 21623137, SEN S/N: 21549914)","RH, % (LGR S/N: 21623137, SEN S/N: 21549914)","Pressure, mbar (LGR S/N: 21623137, SEN S/N: 21569223)","DewPt, °C (LGR S/N: 21623137, SEN S/N: 21549914)"
29995,05/25/26 07:00:53 PM,2.34,3.34,18.3,22.901,38.735,1069.350,8.130
29996,05/25/26 07:10:53 PM,2.00,3.34,30.9,23.558,37.613,1069.350,8.281
29997,05/25/26 07:20:53 PM,2.34,3.67,40.7,23.566,37.038,1069.350,8.061
29998,05/25/26 07:30:53 PM,2.34,3.67,37.9,23.547,38.874,1069.350,8.758
29999,05/25/26 07:40:53 PM,2.34,3.67,39.3,22.893,40.468,1069.350,8.769
30000,05/25/26 07:50:53 PM,2.00,3.34,18.3,21.663,42.019,1069.350,8.219
30001,05/25/26 08:00:53 PM,1.34,2.00,11.2,21.582,44.289,1069.350,8.924
30002,05/25/26 08:10:53 PM,1.34,2.67,29.5,20.547,46.567,1069.350,8.725
30003,05/25/26 08:20:53 PM,1.00,2.34,130.6,20.295,45.629,1069.350,8.196
30004,05/25/26 08:30:53 PM,0.33,0.67,102.5,20.159,46.195,1069.350,8.253
30005,05/25/26 08:40:53 PM,0.00,0.67,102.5,19.944,46.928,1069.350,8.289
30006,05/25/26 08:50:53 PM,0.00,1.00,102.5,19.381,48.132,1069.350,8.148
30007,05/25/26 09:00:53 PM,0.67,1.34,96.9,18.596,49.775,1069.350,7.921
30008,05/25/26 09:10:53 PM,0.33,1.00,35.1,17.896,49.291,1069.350,7.134
30009,05/25/26 09:20:53 PM,1.34,2.67,286.4,15.617,55.091,1069.350,6.647
30010,05/25/26 09:30:53 PM,1.34,3.01,331.3,15.059,55.300,1069.350,6.182
30011,05/25/26 09:40:53 PM,1.67,3.01,0.0,16.019,51.876,1069.350,6.147
30012,05/25/26 09:50:53 PM,2.00,3.34,25.3,17.269,47.613,1069.350,6.056
30013,05/25/26 10:00:53 PM,1.34,2.34,29.5,17.370,47.842,1069.350,6.218
30014,05/25/26 10:10:53 PM,0.00,1.34,94.1,17.110,48.888,1069.350,6.293
30015,05/25/26 10:20:53 PM,0.33,1.34,119.3,16.681,50.086,1069.350,6.250
30016,05/25/26 10:30:53 PM,1.00,3.01,101.1,16.416,50.983,1069.350,6.263
30017,05/25/26 10:40:53 PM,0.33,1.34,139.0,16.258,52.093,1069.350,6.429
30018,05/25/26 10:50:53 PM,0.67,1.34,96.9,16.244,52.154,1069.350,6.433
30019,05/25/26 11:00:53 PM,2.34,4.34,266.7,14.566,58.271,1069.350,6.480
30020,05/25/26 11:10:53 PM,1.67,5.01,136.2,16.397,49.795,1069.350,5.904
30021,05/25/26 11:20:53 PM,1.00,2.67,63.2,18.295,43.629,1069.350,5.727
30022,05/25/26 11:30:53 PM,1.67,3.01,117.9,17.925,44.900,1069.350,5.806
30023,05/25/26 11:40:53 PM,1.00,2.67,132.0,17.156,47.167,1069.350,5.817
30024,05/25/26 11:50:53 PM,1.00,3.01,109.5,17.247,46.340,1069.350,5.644
30025,05/26/26 12:00:53 AM,1.00,2.67,321.5,16.545,48.199,1069.350,5.569
30026,05/26/26 12:10:53 AM,1.67,2.34,265.3,15.451,51.176,1069.350,5.426
30027,05/26/26 12:20:53 AM,1.34,2.00,285.0,14.381,54.755,1069.350,5.407
30028,05/26/26 12:30:53 AM,2.00,3.67,47.7,15.773,50.729,1069.350,5.597
30029,05/26/26 12:40:53 AM,2.67,5.01,336.9,15.890,49.575,1069.350,5.373
30030,05/26/26 12:50:53 AM,1.67,3.67,81.4,18.293,41.035,1069.350,4.844
30031,05/26/26 01:00:53 AM,2.00,3.34,327.1,16.735,45.916,1069.350,5.045
30032,05/26/26 01:10:53 AM,2.67,3.67,16.8,17.295,43.920,1069.350,4.917
30033,05/26/26 01:20:53 AM,1.00,2.00,294.8,16.912,45.185,1069.350,4.976
30034,05/26/26 01:30:53 AM,1.34,2.67,28.1,16.770,46.029,1069.350,5.112
30035,05/26/26 01:40:53 AM,1.67,3.67,39.3,14.904,51.006,1069.350,4.873
30036,05/26/26 01:50:53 AM,1.00,3.01,37.9,15.298,49.905,1069.350,4.924
30037,05/26/26 02:00:53 AM,1.67,2.67,134.8,14.336,53.675,1069.350,5.079
30038,05/26/26 02:10:53 AM,1.67,2.67,172.7,13.638,56.826,1069.350,5.247
30039,05/26/26 02:20:53 AM,2.34,3.67,248.5,13.376,57.130,1069.350,5.079
30040,05/26/26 02:30:53 AM,2.00,3.34,271.0,13.799,55.192,1069.350,4.979
30041,05/26/26 02:40:53 AM,1.34,2.34,5.6,14.191,53.504,1069.350,4.898
30042,05/26/26 02:50:53 AM,1.00,2.34,155.8,12.813,57.642,1069.350,4.679
30043,05/26/26 03:00:53 AM,1.67,2.67,268.1,12.534,58.396,1069.350,4.603
30044,05/26/26 03:10:53 AM,1.00,1.67,268.1,12.480,58.692,1069.350,4.625
30045,05/26/26 03:20:53 AM,1.00,1.34,304.7,12.100,59.409,1069.350,4.441
30046,05/26/26 03:30:53 AM,2.00,3.01,275.2,11.451,61.344,1069.350,4.287
30047,05/26/26 03:40:53 AM,1.67,2.00,292.0,11.011,62.875,1069.350,4.222
30048,05/26/26 03:50:53 AM,2.00,3.01,285.0,11.974,60.111,1069.350,4.490
30049,05/26/26 04:00:53 AM,2.00,2.67,297.6,12.523,56.846,1069.350,4.209
30050,05/26/26 04:10:53 AM,1.67,2.67,275.2,14.008,49.052,1069.350,3.491
30051,05/26/26 04:20:53 AM,1.67,2.34,247.1,12.772,53.317,1069.350,3.530
30052,05/26/26 04:30:53 AM,1.34,2.00,245.7,12.022,55.720,1069.350,3.456
30053,05/26/26 04:40:53 AM,2.00,3.34,242.9,11.681,56.643,1069.350,3.370
30054,05/26/26 04:50:53 AM,3.34,5.68,286.4,13.236,50.854,1069.350,3.290
30055,05/26/26 05:00:53 AM,1.67,4.34,304.7,13.349,50.140,1069.350,3.194
30056,05/26/26 05:10:53 AM,2.34,4.34,190.9,11.435,58.085,1069.350,3.496
30057,05/26/26 05:20:53 AM,2.34,4.01,272.4,12.445,53.257,1069.350,3.210
30058,05/26/26 05:30:53 AM,1.34,2.67,293.4,11.772,55.714,1069.350,3.221
30059,05/26/26 05:40:53 AM,1.67,2.67,258.3,12.118,55.399,1069.350,3.464
30060,05/26/26 05:50:53 AM,2.00,4.01,289.2,12.043,56.149,1069.350,3.585
30061,05/26/26 06:00:53 AM,1.67,3.01,299.0,12.092,55.444,1069.350,3.451
30062,05/26/26 06:10:53 AM,2.00,3.34,286.4,11.848,55.613,1069.350,3.267
30063,05/26/26 06:20:53 AM,2.34,3.67,278.0,11.271,58.116,1069.350,3.349
30064,05/26/26 06:30:53 AM,1.67,2.34,280.8,11.207,58.782,1069.350,3.450
30065,05/26/26 06:40:53 AM,1.34,2.34,258.3,11.274,59.751,1069.350,3.745
30066,05/26/26 06:50:53 AM,1.00,1.67,259.7,11.094,61.823,1069.350,4.060
30067,05/26/26 07:00:53 AM,1.34,2.67,315.9,11.821,60.166,1069.350,4.359
30068,05/26/26 07:10:53 AM,1.67,2.67,273.8,12.295,59.666,1069.350,4.687
30069,05/26/26 07:20:53 AM,1.34,2.67,262.5,12.920,57.742,1069.350,4.804
30070,05/26/26 07:30:53 AM,0.67,1.67,238.7,12.504,62.161,1069.350,5.472
30071,05/26/26 07:40:53 AM,2.00,3.34,237.3,12.169,66.715,1069.350,6.175
30072,05/26/26 07:50:53 AM,2.34,4.01,262.5,12.872,62.708,1069.350,5.947
30073,05/26/26 08:00:53 AM,2.00,3.01,263.9,13.893,60.389,1069.350,6.365
30074,05/26/26 08:10:53 AM,1.67,2.67,280.8,15.397,55.810,1069.350,6.630
30075,05/26/26 08:20:53 AM,1.67,2.67,310.3,15.652,52.328,1069.350,5.933
30076,05/26/26 08:30:53 AM,1.00,2.67,314.5,16.258,50.927,1069.350,6.101
30077,05/26/26 08:40:53 AM,1.34,3.34,7.0,17.134,49.335,1069.350,6.447
30078,05/26/26 08:50:53 AM,2.67,4.01,60.4,17.327,48.180,1069.350,6.281
30079,05/26/26 09:00:53 AM,2.34,3.67,82.8,17.797,47.864,1069.350,6.616
30080,05/26/26 09:10:53 AM,2.34,5.68,66.0,17.488,48.791,1069.350,6.611
30081,05/26/26 09:20:53 AM,5.01,6.68,42.1,15.191,53.906,1069.350,5.935
30082,05/26/26 09:30:53 AM,4.01,6.01,39.3,14.700,56.706,1069.350,6.210
30083,05/26/26 09:40:53 AM,4.34,6.35,49.1,15.129,55.666,1069.350,6.343
30084,05/26/26 09:50:53 AM,4.01,5.68,68.8,15.933,55.790,1069.350,7.125
30085,05/26/26 10:00:53 AM,3.67,5.68,73.0,17.011,54.258,1069.350,7.722
30086,05/26/26 10:10:53 AM,3.01,5.01,71.6,17.748,50.042,1069.350,7.219
30087,05/26/26 10:20:53 AM,2.67,4.01,70.2,18.743,47.314,1069.350,7.313
30088,05/26/26 10:30:53 AM,2.67,4.68,92.7,18.314,47.860,1069.350,7.088
30089,05/26/26 10:40:53 AM,3.01,5.68,81.4,19.129,46.432,1069.350,7.390
30090,05/26/26 10:50:53 AM,2.67,5.68,78.6,19.992,43.760,1069.350,7.307
30091,05/26/26 11:00:53 AM,3.01,6.01,80.0,20.199,42.080,1069.350,6.922
30092,05/26/26 11:10:53 AM,2.67,5.34,82.8,20.333,40.560,1069.350,6.507
30093,05/26/26 11:20:53 AM,2.34,5.68,78.6,20.593,40.053,1069.350,6.558
30094,05/26/26 11:30:53 AM,2.34,4.34,110.9,21.124,40.064,1069.350,7.037
30095,05/26/26 11:40:53 AM,2.34,4.34,113.7,20.695,40.304,1069.350,6.740
30096,05/26/26 11:50:53 AM,4.01,6.68,132.0,20.084,44.152,1069.350,7.521
30097,05/26/26 12:00:53 PM,3.67,5.68,162.9,20.121,45.142,1069.350,7.880
30098,05/26/26 12:10:53 PM,6.01,9.68,158.6,19.695,45.269,1069.350,7.534
30099,05/26/26 12:20:53 PM,5.34,7.68,155.8,18.907,48.380,1069.350,7.789
30100,05/26/26 12:30:53 PM,4.68,7.68,147.4,19.148,48.562,1069.350,8.065
30101,05/26/26 12:40:53 PM,5.01,8.35,151.6,19.775,45.718,1069.350,7.751
30102,05/26/26 12:50:53 PM,4.68,7.68,143.2,20.963,44.833,1069.350,8.543
30103,05/26/26 01:00:53 PM,6.01,9.68,136.2,21.789,42.451,1069.350,8.484
30104,05/26/26 01:10:53 PM,6.35,9.68,134.8,21.995,41.816,1069.350,8.447
30105,05/26/26 01:20:53 PM,6.35,9.35,134.8,21.872,42.008,1069.350,8.404
30106,05/26/26 01:30:53 PM,5.68,9.02,129.2,21.748,43.291,1069.350,8.736
30107,05/26/26 01:40:53 PM,7.01,10.69,132.0,22.496,41.331,1069.350,8.725
30108,05/26/26 01:50:53 PM,7.68,12.36,129.2,22.105,40.763,1069.350,8.170
30109,05/26/26 02:00:53 PM,7.68,12.36,124.9,21.928,42.518,1069.350,8.632
30110,05/26/26 02:10:53 PM,7.68,12.36,124.9,21.397,45.208,1069.350,9.060
30111,05/26/26 02:20:53 PM,8.35,11.69,122.1,22.059,45.411,1069.350,9.728
30112,05/26/26 02:30:53 PM,7.35,10.69,119.3,21.832,45.141,1069.350,9.433
30113,05/26/26 02:40:53 PM,6.35,9.68,113.7,20.486,48.327,1069.350,9.220
30114,05/26/26 02:50:53 PM,6.35,9.68,108.1,20.330,51.336,1069.350,9.976
30115,05/26/26 03:00:53 PM,7.35,10.02,101.1,20.716,52.189,1069.350,10.579
30116,05/26/26 03:10:53 PM,5.01,11.69,56.2,17.199,66.700,1069.350,10.968
30117,05/26/26 03:20:53 PM,2.34,3.67,44.9,16.625,69.665,1069.350,11.075
30118,05/26/26 03:30:53 PM,8.02,14.69,116.5,13.676,80.949,1069.350,10.481
30119,05/26/26 03:40:53 PM,6.01,9.68,110.9,10.652,89.679,1069.350,9.038
30120,05/26/26 03:50:53 PM,4.68,7.01,74.4,10.566,88.142,1069.350,8.697
30121,05/26/26 04:00:53 PM,3.34,6.35,70.2,11.518,86.049,1069.350,9.278
30122,05/26/26 04:10:53 PM,3.34,5.01,73.0,12.142,86.996,1069.350,10.056
30123,05/26/26 04:20:53 PM,4.01,6.01,68.8,12.547,86.062,1069.350,10.293
30124,05/26/26 04:30:53 PM,3.34,6.01,68.8,12.617,86.818,1069.350,10.493
30125,05/26/26 04:40:53 PM,3.34,5.34,66.0,13.306,84.196,1069.350,10.709
30126,05/26/26 04:50:53 PM,2.34,4.01,42.1,13.955,84.454,1069.350,11.392
30127,05/26/26 05:00:53 PM,2.67,4.34,50.5,15.263,79.052,1069.350,11.670
30128,05/26/26 05:10:53 PM,3.34,6.35,80.0,16.006,76.904,1069.350,11.974
30129,05/26/26 05:20:53 PM,4.68,9.68,60.4,15.917,75.569,1069.350,11.622
30130,05/26/26 05:30:53 PM,4.68,7.68,59.0,15.523,71.843,1069.350,10.480
30131,05/26/26 05:40:53 PM,3.67,5.68,70.2,14.521,77.043,1069.350,10.561
30132,05/26/26 05:50:53 PM,3.34,6.35,75.8,14.392,80.137,1069.350,11.028
30133,05/26/26 06:00:53 PM,2.67,4.68,61.8,14.287,81.987,1069.350,11.269
30134,05/26/26 06:10:53 PM,3.01,4.68,88.4,13.665,82.242,1069.350,10.708
30135,05/26/26 06:20:53 PM,1.00,3.34,92.7,12.705,87.587,1069.350,10.712
30136,05/26/26 06:30:53 PM,0.00,2.00,74.4,12.478,89.160,1069.350,10.756
30137,05/26/26 06:40:53 PM,2.00,3.01,342.6,12.566,89.183,1069.350,10.846
30138,05/26/26 06:50:53 PM,3.34,5.01,234.5,12.277,92.827,1069.350,11.164
30139,05/26/26 07:00:53 PM,3.34,5.01,207.8,11.826,94.672,1069.350,11.012
30140,05/26/26 07:10:53 PM,2.34,3.67,266.7,11.268,97.102,1069.350,10.838
30141,05/26/26 07:20:53 PM,2.34,4.01,266.7,11.177,97.162,1069.350,10.756
30142,05/26/26 07:30:53 PM,2.00,4.01,311.7,11.247,95.784,1069.350,10.611
30143,05/26/26 07:40:53 PM,4.34,5.68,338.3,11.290,93.616,1069.350,10.311
30144,05/26/26 07:50:53 PM,4.68,7.01,334.1,11.311,92.653,1069.350,10.177
30145,05/26/26 08:00:53 PM,5.01,7.35,334.1,11.461,91.264,1069.350,10.099
30146,05/26/26 08:10:53 PM,3.67,6.35,348.2,11.443,92.236,1069.350,10.240
30147,05/26/26 08:20:53 PM,3.34,4.68,355.2,11.486,91.743,1069.350,10.203
30148,05/26/26 08:30:53 PM,3.67,5.68,5.6,11.561,89.921,1069.350,9.977
30149,05/26/26 08:40:53 PM,3.34,4.34,1.4,11.360,90.802,1069.350,9.924
30150,05/26/26 08:50:53 PM,1.67,2.67,352.4,11.309,91.043,1069.350,9.913
30151,05/26/26 09:00:53 PM,0.33,1.34,339.7,10.984,93.368,1069.350,9.967
30152,05/26/26 09:10:53 PM,0.67,2.00,139.0,10.754,94.365,1069.350,9.897
30153,05/26/26 09:20:53 PM,0.00,0.67,155.8,10.901,93.069,1069.350,9.837
30154,05/26/26 09:30:53 PM,0.00,0.00,46.3,10.740,94.197,1069.350,9.857
30155,05/26/26 09:40:53 PM,1.00,1.67,290.6,10.491,96.201,1069.350,9.923
30156,05/26/26 09:50:53 PM,1.00,2.34,279.4,10.558,96.664,1069.350,10.062
30157,05/26/26 10:00:53 PM,1.67,2.67,244.3,10.392,97.279,1069.350,9.991
30158,05/26/26 10:10:53 PM,1.34,2.34,292.0,10.411,98.100,1069.350,10.135
30159,05/26/26 10:20:53 PM,2.00,3.34,325.7,10.606,96.745,1069.350,10.122
30160,05/26/26 10:30:53 PM,1.67,2.67,327.1,10.668,96.181,1069.350,10.096
30161,05/26/26 10:40:53 PM,2.34,3.67,331.3,10.775,95.232,1069.350,10.055
30162,05/26/26 10:50:53 PM,1.34,2.00,275.2,10.555,96.095,1069.350,9.970
30163,05/26/26 11:00:53 PM,1.34,2.67,297.6,10.295,97.325,1069.350,9.901
30164,05/26/26 11:10:53 PM,0.33,1.67,335.5,10.218,96.884,1069.350,9.756
30165,05/26/26 11:20:53 PM,1.00,3.34,282.2,10.054,97.385,1069.350,9.670
30166,05/26/26 11:30:53 PM,1.00,2.00,227.4,10.193,96.925,1069.350,9.738
30167,05/26/26 11:40:53 PM,0.33,1.00,251.3,9.813,97.163,1069.350,9.395
30168,05/26/26 11:50:53 PM,0.33,2.00,279.4,9.285,98.415,1069.350,9.058
30169,05/27/26 12:00:53 AM,1.34,2.34,307.5,9.287,98.093,1069.350,9.011
30170,05/27/26 12:10:53 AM,1.34,3.67,345.4,9.341,96.652,1069.350,8.846
30171,05/27/26 12:20:53 AM,1.00,3.34,336.9,9.606,95.778,1069.350,8.975
30172,05/27/26 12:30:53 AM,0.00,1.00,164.3,9.341,96.648,1069.350,8.845
30173,05/27/26 12:40:53 AM,1.67,2.34,4.2,9.767,95.940,1069.350,9.161
30174,05/27/26 12:50:53 AM,2.00,3.01,4.2,10.223,93.870,1069.350,9.291
30175,05/27/26 01:00:53 AM,2.00,2.34,5.6,10.258,92.804,1069.350,9.156
30176,05/27/26 01:10:53 AM,0.67,2.00,84.2,9.628,93.912,1069.350,8.706
30177,05/27/26 01:20:53 AM,0.00,0.00,108.1,8.665,96.698,1069.350,8.178
30178,05/27/26 01:30:53 AM,0.00,0.00,108.1,8.545,98.578,1069.350,8.342
30179,05/27/26 01:40:53 AM,0.00,0.00,108.1,8.759,97.618,1069.350,8.412
30180,05/27/26 01:50:53 AM,0.67,1.34,2.8,8.553,97.913,1069.350,8.251
30181,05/27/26 02:00:53 AM,0.00,1.00,355.2,9.169,95.862,1069.350,8.553
30182,05/27/26 02:10:53 AM,0.33,1.00,0.0,9.105,95.767,1069.350,8.474
30183,05/27/26 02:20:53 AM,0.67,1.67,355.2,8.909,96.336,1069.350,8.366
30184,05/27/26 02:30:53 AM,1.34,2.34,43.5,9.132,95.854,1069.350,8.515
30185,05/27/26 02:40:53 AM,1.00,1.67,16.8,9.529,94.385,1069.350,8.682
30186,05/27/26 02:50:53 AM,1.67,2.67,19.7,9.333,95.233,1069.350,8.619
30187,05/27/26 03:00:53 AM,1.67,3.01,57.6,9.306,95.563,1069.350,8.643
30188,05/27/26 03:10:53 AM,3.01,5.01,40.7,9.333,95.763,1069.350,8.701
30189,05/27/26 03:20:53 AM,3.01,4.68,37.9,9.445,94.836,1069.350,8.669
30190,05/27/26 03:30:53 AM,1.67,3.67,117.9,8.528,96.046,1069.350,7.942
30191,05/27/26 03:40:53 AM,2.67,5.01,67.4,8.923,95.644,1069.350,8.274
30192,05/27/26 03:50:53 AM,2.00,4.34,64.6,8.805,95.302,1069.350,8.104
30193,05/27/26 04:00:53 AM,0.67,2.34,88.4,8.325,96.568,1069.350,7.819
30194,05/27/26 04:10:53 AM,2.67,5.01,54.8,8.998,93.597,1069.350,8.030
30195,05/27/26 04:20:53 AM,1.00,3.67,116.5,8.201,94.742,1069.350,7.416
30196,05/27/26 04:30:53 AM,0.33,1.34,134.8,7.644,96.561,1069.350,7.139
30197,05/27/26 04:40:53 AM,0.00,0.00,136.2,7.486,97.462,1069.350,7.117
30198,05/27/26 04:50:53 AM,0.00,0.00,136.2,7.306,98.044,1069.350,7.024
30199,05/27/26 05:00:53 AM,0.00,0.00,136.2,7.319,98.042,1069.350,7.037
30200,05/27/26 05:10:53 AM,0.00,0.00,136.2,7.574,97.728,1069.350,7.245
30201,05/27/26 05:20:53 AM,0.00,0.00,136.2,7.504,97.044,1069.350,7.072
30202,05/27/26 05:30:53 AM,0.00,1.00,136.2,6.856,97.955,1069.350,6.561
30203,05/27/26 05:40:53 AM,0.33,1.00,140.4,6.062,98.024,1069.350,5.778
30204,05/27/26 05:50:53 AM,0.00,0.00,261.1,5.585,99.048,1069.350,5.451
30205,05/27/26 06:00:53 AM,0.00,0.00,261.1,5.885,99.832,1069.350,5.865
30206,05/27/26 06:10:53 AM,0.00,0.00,261.1,6.191,99.785,1069.350,6.165
30207,05/27/26 06:20:53 AM,0.00,0.00,261.1,6.724,99.997,1069.350,6.729
30208,05/27/26 06:30:53 AM,0.00,0.00,261.1,5.939,98.738,1069.350,5.760
30209,05/27/26 06:40:53 AM,0.00,0.00,280.8,4.898,99.527,1069.350,4.833
30210,05/27/26 06:50:53 AM,0.33,1.34,304.7,5.542,99.989,1069.350,5.544
30211,05/27/26 07:00:53 AM,1.00,1.67,336.9,6.164,99.892,1069.350,6.153
30212,05/27/26 07:10:53 AM,0.00,0.67,336.9,6.893,99.327,1069.350,6.801
30213,05/27/26 07:20:53 AM,0.00,1.00,329.9,7.823,98.767,1069.350,7.648
30214,05/27/26 07:30:53 AM,1.00,1.67,227.4,7.995,97.313,1069.350,7.603
30215,05/27/26 07:40:53 AM,0.00,0.33,233.1,8.330,97.536,1069.350,7.971
30216,05/27/26 07:50:53 AM,0.00,0.00,233.1,9.306,94.794,1069.350,8.524
30217,05/27/26 08:00:53 AM,0.00,0.00,233.1,9.419,93.590,1069.350,8.447
30218,05/27/26 08:10:53 AM,0.00,0.00,233.1,10.113,92.757,1069.350,9.004
30219,05/27/26 08:20:53 AM,0.00,0.00,233.1,10.861,88.684,1069.350,9.079
30220,05/27/26 08:30:53 AM,0.00,0.00,233.1,11.461,88.571,1069.350,9.652
30221,05/27/26 08:40:53 AM,0.00,1.00,233.1,12.129,87.907,1069.350,10.199
30222,05/27/26 08:50:53 AM,0.33,1.67,214.8,12.309,86.984,1069.350,10.218
30223,05/27/26 09:00:53 AM,1.00,2.00,134.8,12.708,86.032,1069.350,10.446
30224,05/27/26 09:10:53 AM,0.67,2.00,120.7,12.896,84.222,1069.350,10.312
30225,05/27/26 09:20:53 AM,0.33,1.67,84.2,13.515,82.863,1069.350,10.674
30226,05/27/26 09:30:53 AM,0.33,1.67,67.4,14.196,81.698,1069.350,11.127
30227,05/27/26 09:40:53 AM,0.67,2.00,140.4,14.687,80.298,1069.350,11.346
30228,05/27/26 09:50:53 AM,1.00,2.67,119.3,15.440,77.810,1069.350,11.602
30229,05/27/26 10:00:53 AM,1.67,3.34,115.1,15.882,77.707,1069.350,12.011
30230,05/27/26 10:10:53 AM,1.34,3.01,108.1,16.102,76.596,1069.350,12.006
30231,05/27/26 10:20:53 AM,2.00,3.67,82.8,17.215,74.108,1069.350,12.580
30232,05/27/26 10:30:53 AM,2.00,4.68,75.8,18.027,71.531,1069.350,12.822
30233,05/27/26 10:40:53 AM,1.67,3.67,80.0,18.625,68.763,1069.350,12.792
30234,05/27/26 10:50:53 AM,3.01,5.01,71.6,19.671,66.783,1069.350,13.343
30235,05/27/26 11:00:53 AM,3.67,6.35,71.6,20.502,63.786,1069.350,13.427
30236,05/27/26 11:10:53 AM,6.01,10.02,66.0,20.590,59.603,1069.350,12.472
30237,05/27/26 11:20:53 AM,7.01,11.02,89.9,20.950,54.501,1069.350,11.449
30238,05/27/26 11:30:53 AM,7.68,11.69,92.7,20.845,51.281,1069.350,10.435
30239,05/27/26 11:40:53 AM,8.02,12.02,92.7,22.298,48.319,1069.350,10.876
30240,05/27/26 11:50:53 AM,8.35,13.02,99.7,22.639,46.891,1069.350,10.736
30241,05/27/26 12:00:53 PM,8.35,13.36,94.1,22.641,46.601,1069.350,10.645
30242,05/27/26 12:10:53 PM,8.35,13.02,105.3,22.679,46.546,1069.350,10.662
30243,05/27/26 12:20:53 PM,7.35,11.35,95.5,22.437,46.715,1069.350,10.496
30244,05/27/26 12:30:53 PM,8.02,11.69,102.5,22.129,46.761,1069.350,10.230
30245,05/27/26 12:40:53 PM,8.35,12.02,110.9,22.990,46.069,1069.350,10.790
30246,05/27/26 12:50:53 PM,8.68,12.36,123.5,23.183,47.300,1069.350,11.364
30247,05/27/26 01:00:53 PM,8.68,12.69,127.8,23.006,46.273,1069.350,10.871
30248,05/27/26 01:10:53 PM,8.68,13.36,124.9,23.204,45.560,1069.350,10.818
30249,05/27/26 01:20:53 PM,8.35,13.36,122.1,23.408,44.920,1069.350,10.790
30250,05/27/26 01:30:53 PM,7.68,13.36,126.4,23.569,44.681,1069.350,10.856
30251,05/27/26 01:40:53 PM,8.35,11.69,127.8,23.242,44.743,1069.350,10.580
30252,05/27/26 01:50:53 PM,7.35,10.02,117.9,23.333,44.016,1069.350,10.417
30253,05/27/26 02:00:53 PM,7.01,10.02,105.3,23.081,43.304,1069.350,9.945
30254,05/27/26 02:10:53 PM,6.01,10.35,85.6,22.786,42.689,1069.350,9.465
30255,05/27/26 02:20:53 PM,5.68,9.35,98.3,23.033,44.422,1069.350,10.283
30256,05/27/26 02:30:53 PM,7.35,10.69,117.9,23.151,43.828,1069.350,10.188
30257,05/27/26 02:40:53 PM,6.68,11.02,126.4,24.202,42.585,1069.350,10.705
30258,05/27/26 02:50:53 PM,7.68,12.02,123.5,24.234,41.822,1069.350,10.462
30259,05/27/26 03:00:53 PM,8.68,12.69,119.3,23.858,39.040,1069.350,9.099
30260,05/27/26 03:10:53 PM,9.02,13.36,126.4,23.856,39.237,1069.350,9.172
30261,05/27/26 03:20:53 PM,7.68,11.69,120.7,24.030,39.733,1069.350,9.514
30262,05/27/26 03:30:53 PM,7.68,11.35,119.3,24.100,37.122,1069.350,8.568
30263,05/27/26 03:40:53 PM,6.01,9.68,133.4,23.861,39.509,1069.350,9.279
30264,05/27/26 03:50:53 PM,7.35,11.35,117.9,24.824,36.597,1069.350,8.998
30265,05/27/26 04:00:53 PM,8.68,14.36,115.1,24.553,34.707,1069.350,7.976
30266,05/27/26 04:10:53 PM,8.02,11.35,123.5,23.639,35.325,1069.350,7.431
30267,05/27/26 04:20:53 PM,7.68,11.02,119.3,23.952,34.151,1069.350,7.212
30268,05/27/26 04:30:53 PM,8.35,12.36,120.7,24.531,32.572,1069.350,7.027
30269,05/27/26 04:40:53 PM,8.35,11.35,126.4,24.212,32.338,1069.350,6.644
30270,05/27/26 04:50:53 PM,7.01,11.35,124.9,24.566,31.870,1069.350,6.740
30271,05/27/26 05:00:53 PM,7.01,11.02,123.5,25.228,32.067,1069.350,7.406
30272,05/27/26 05:10:53 PM,7.01,10.69,129.2,24.220,34.229,1069.350,7.480
30273,05/27/26 05:20:53 PM,6.68,9.35,133.4,23.606,34.936,1069.350,7.240
30274,05/27/26 05:30:53 PM,5.34,8.02,129.2,24.073,35.308,1069.350,7.806
30275,05/27/26 05:40:53 PM,6.01,8.02,126.4,24.156,34.038,1069.350,7.342
30276,05/27/26 05:50:53 PM,6.01,10.02,134.8,24.789,33.596,1069.350,7.705
30277,05/27/26 06:00:53 PM,6.35,8.68,115.1,25.006,31.838,1069.350,7.108
30278,05/27/26 06:10:53 PM,5.68,8.68,120.7,24.708,31.394,1069.350,6.645
30279,05/27/26 06:20:53 PM,6.35,10.02,122.1,24.041,31.063,1069.350,5.912
30280,05/27/26 06:30:53 PM,5.34,8.35,120.7,24.684,30.491,1069.350,6.200
30281,05/27/26 06:40:53 PM,6.01,10.02,126.4,24.416,29.973,1069.350,5.721
30282,05/27/26 06:50:53 PM,5.34,8.35,119.3,24.480,30.216,1069.350,5.893
30283,05/27/26 07:00:53 PM,4.68,6.68,113.7,23.840,30.666,1069.350,5.552
30284,05/27/26 07:10:53 PM,4.68,7.01,119.3,23.877,31.470,1069.350,5.958
30285,05/27/26 07:20:53 PM,4.01,6.35,123.5,23.588,33.503,1069.350,6.614
30286,05/27/26 07:30:53 PM,4.01,6.01,126.4,22.582,34.171,1069.350,6.018
