"Plot Title: site1km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623136, SEN S/N: 21318865)","Wind Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Gust Speed, m/s (LGR S/N: 21623136, SEN S/N: 21534756)","Wind Direction, ø (LGR S/N: 21623136, SEN S/N: 21534756)","Temp, °C (LGR S/N: 21623136, SEN S/N: 21549906)","RH, % (LGR S/N: 21623136, SEN S/N: 21549906)"
14991,02/08/25 03:16:53 PM,836.250,5.68,7.35,269.6,-6.410,77.287
14992,02/08/25 03:26:53 PM,836.350,6.01,7.68,271.0,-6.372,77.842
14993,02/08/25 03:36:53 PM,836.350,5.68,7.68,276.6,-6.115,77.084
14994,02/08/25 03:46:53 PM,836.350,5.01,6.68,278.0,-6.037,76.567
14995,02/08/25 03:56:53 PM,836.250,5.68,7.35,272.4,-6.187,77.217
14996,02/08/25 04:06:53 PM,836.150,6.35,7.35,269.6,-6.354,77.714
14997,02/08/25 04:16:53 PM,836.050,6.35,8.02,271.0,-6.448,78.441
14998,02/08/25 04:26:53 PM,836.050,6.68,8.02,271.0,-6.480,78.694
14999,02/08/25 04:36:53 PM,836.050,6.35,7.68,268.1,-6.448,78.428
15000,02/08/25 04:46:53 PM,836.250,6.01,7.68,268.1,-6.429,77.877
15001,02/08/25 04:56:53 PM,836.450,5.34,6.68,269.6,-6.448,77.870
15002,02/08/25 05:06:53 PM,836.550,5.34,7.01,263.9,-6.450,77.629
15003,02/08/25 05:16:53 PM,836.750,5.68,6.68,261.1,-6.600,77.963
15004,02/08/25 05:26:53 PM,836.850,5.34,6.68,266.7,-6.675,77.827
15005,02/08/25 05:36:53 PM,836.850,5.01,6.35,266.7,-6.670,77.099
15006,02/08/25 05:46:53 PM,836.750,4.68,5.68,268.1,-6.973,77.939
15007,02/08/25 05:56:53 PM,836.750,4.01,5.34,268.1,-7.137,78.061
15008,02/08/25 06:06:53 PM,836.850,4.68,5.68,273.8,-7.319,78.320
15009,02/08/25 06:16:53 PM,836.850,4.34,6.01,271.0,-7.592,78.529
15010,02/08/25 06:26:53 PM,837.050,4.01,5.01,269.6,-8.230,80.316
15011,02/08/25 06:36:53 PM,837.050,3.67,4.68,272.4,-8.493,80.473
15012,02/08/25 06:46:53 PM,837.250,3.67,4.34,272.4,-9.056,82.409
15013,02/08/25 06:56:53 PM,837.350,3.34,4.01,279.4,-9.000,82.914
15014,02/08/25 07:06:53 PM,837.350,3.67,4.34,273.8,-9.402,83.789
15015,02/08/25 07:16:53 PM,837.450,3.34,4.34,273.8,-9.268,84.121
15016,02/08/25 07:26:53 PM,837.550,2.67,3.34,296.2,-9.287,85.145
15017,02/08/25 07:36:53 PM,837.550,2.67,3.67,287.8,-8.938,85.306
15018,02/08/25 07:46:53 PM,837.650,3.01,4.01,293.4,-8.611,85.669
15019,02/08/25 07:56:53 PM,837.750,2.34,3.34,303.2,-8.574,85.989
15020,02/08/25 08:06:53 PM,837.850,2.34,3.34,296.2,-8.657,86.859
15021,02/08/25 08:16:53 PM,837.950,2.34,3.34,303.2,-8.592,88.238
15022,02/08/25 08:26:53 PM,837.850,1.67,2.34,304.7,-8.391,88.305
15023,02/08/25 08:36:53 PM,837.850,2.67,3.01,280.8,-7.989,89.154
15024,02/08/25 08:46:53 PM,837.850,3.01,4.01,271.0,-8.252,89.029
15025,02/08/25 08:56:53 PM,837.850,3.34,4.34,269.6,-7.927,89.033
15026,02/08/25 09:06:53 PM,837.850,3.34,4.68,271.0,-7.705,88.606
15027,02/08/25 09:16:53 PM,837.850,3.67,4.68,269.6,-7.627,88.563
15028,02/08/25 09:26:53 PM,837.950,3.01,4.01,268.1,-7.753,89.194
15029,02/08/25 09:36:53 PM,837.850,3.34,4.34,269.6,-7.541,89.259
15030,02/08/25 09:46:53 PM,837.850,3.67,4.34,272.4,-7.501,89.461
15031,02/08/25 09:56:53 PM,837.950,3.67,4.68,279.4,-7.220,89.313
15032,02/08/25 10:06:53 PM,837.850,2.34,3.01,311.7,-7.504,90.257
15033,02/08/25 10:16:53 PM,837.950,2.34,3.01,304.7,-7.681,91.356
15034,02/08/25 10:26:53 PM,838.150,2.34,3.34,299.0,-7.876,91.759
15035,02/08/25 10:36:53 PM,838.150,2.34,3.01,299.0,-8.120,92.306
15036,02/08/25 10:46:53 PM,838.150,2.67,3.67,293.4,-8.429,92.897
15037,02/08/25 10:56:53 PM,838.250,2.34,3.34,293.4,-8.582,94.224
15038,02/08/25 11:06:53 PM,838.150,2.67,3.67,285.0,-8.316,94.746
15039,02/08/25 11:16:53 PM,838.150,3.01,3.67,280.8,-8.163,95.244
15040,02/08/25 11:26:53 PM,838.150,3.01,4.01,269.6,-8.437,95.761
15041,02/08/25 11:36:53 PM,838.250,3.01,3.34,266.7,-8.868,96.909
15042,02/08/25 11:46:53 PM,838.250,2.67,3.34,271.0,-8.796,97.607
15043,02/08/25 11:56:53 PM,838.250,3.01,3.67,262.5,-8.474,97.731
15044,02/09/25 12:06:53 AM,838.250,3.01,3.67,265.3,-8.391,97.435
15045,02/09/25 12:16:53 AM,838.450,3.01,3.67,263.9,-8.343,97.751
15046,02/09/25 12:26:53 AM,838.550,3.01,3.34,261.1,-8.163,97.977
15047,02/09/25 12:36:53 AM,838.550,3.01,4.01,268.1,-7.831,97.633
15048,02/09/25 12:46:53 AM,838.650,3.34,4.01,271.0,-7.531,96.802
15049,02/09/25 12:56:53 AM,838.750,2.34,3.67,290.6,-7.667,96.887
15050,02/09/25 01:06:53 AM,838.750,2.00,3.01,294.8,-7.726,97.362
15051,02/09/25 01:16:53 AM,838.750,1.67,2.34,308.9,-7.721,97.426
15052,02/09/25 01:26:53 AM,838.750,1.67,3.34,294.8,-7.541,96.843
15053,02/09/25 01:36:53 AM,838.750,1.67,2.34,263.9,-7.496,96.037
15054,02/09/25 01:46:53 AM,838.850,1.67,2.00,285.0,-7.437,95.482
15055,02/09/25 01:56:53 AM,838.650,2.00,2.67,289.2,-7.496,95.344
15056,02/09/25 02:06:53 AM,838.750,2.00,2.67,280.8,-7.539,95.769
15057,02/09/25 02:16:53 AM,838.650,1.67,2.34,282.2,-7.517,94.730
15058,02/09/25 02:26:53 AM,838.650,1.67,2.34,286.4,-7.587,93.410
15059,02/09/25 02:36:53 AM,838.650,1.34,2.00,293.4,-7.729,93.594
15060,02/09/25 02:46:53 AM,838.650,1.34,2.34,283.6,-7.464,93.843
15061,02/09/25 02:56:53 AM,838.750,1.34,2.00,268.1,-7.442,93.156
15062,02/09/25 03:06:53 AM,838.750,1.00,1.67,256.9,-7.667,93.727
15063,02/09/25 03:16:53 AM,838.750,0.67,1.34,256.9,-7.670,93.994
15064,02/09/25 03:26:53 AM,838.750,1.34,2.00,262.5,-7.474,94.188
15065,02/09/25 03:36:53 AM,838.750,1.34,2.00,289.2,-7.421,94.395
15066,02/09/25 03:46:53 AM,838.850,1.00,1.34,306.1,-7.557,94.891
15067,02/09/25 03:56:53 AM,838.950,1.00,1.34,306.1,-7.638,95.698
15068,02/09/25 04:06:53 AM,839.050,1.00,1.67,279.4,-7.603,96.333
15069,02/09/25 04:16:53 AM,839.050,0.67,1.34,278.0,-7.649,96.878
15070,02/09/25 04:26:53 AM,839.050,0.00,0.67,278.0,-7.691,97.235
15071,02/09/25 04:36:53 AM,839.050,0.00,0.67,278.0,-7.616,97.589
15072,02/09/25 04:46:53 AM,839.050,0.00,0.00,278.0,-7.627,97.704
15073,02/09/25 04:56:53 AM,839.050,0.00,0.00,278.0,-7.619,97.871
15074,02/09/25 05:06:53 AM,839.050,0.00,0.67,278.0,-7.678,97.881
15075,02/09/25 05:16:53 AM,839.050,0.33,0.67,278.0,-7.649,97.884
15076,02/09/25 05:26:53 AM,838.950,0.33,0.67,278.0,-7.552,97.807
15077,02/09/25 05:36:53 AM,838.950,0.67,1.34,278.0,-7.362,97.412
15078,02/09/25 05:46:53 AM,838.850,0.67,1.34,275.2,-7.351,96.948
15079,02/09/25 05:56:53 AM,838.850,0.67,1.34,273.8,-7.429,96.762
15080,02/09/25 06:06:53 AM,838.850,1.34,1.67,266.7,-7.284,96.828
15081,02/09/25 06:16:53 AM,838.850,1.34,2.00,259.7,-7.166,96.419
15082,02/09/25 06:26:53 AM,838.850,1.67,2.00,255.5,-7.069,96.143
15083,02/09/25 06:36:53 AM,838.750,1.00,2.00,266.7,-7.027,95.810
15084,02/09/25 06:46:53 AM,838.750,1.34,2.00,259.7,-7.083,95.712
15085,02/09/25 06:56:53 AM,838.750,2.00,3.01,251.3,-6.954,95.167
15086,02/09/25 07:06:53 AM,838.650,2.00,2.67,256.9,-6.989,94.849
15087,02/09/25 07:16:53 AM,838.650,2.00,2.67,249.9,-6.973,94.629
15088,02/09/25 07:26:53 AM,838.650,2.34,3.01,245.7,-6.989,94.463
15089,02/09/25 07:36:53 AM,838.650,2.00,3.01,255.5,-7.021,94.447
15090,02/09/25 07:46:53 AM,838.650,2.34,3.01,268.1,-7.086,94.426
15091,02/09/25 07:56:53 AM,838.650,2.34,3.01,261.1,-7.236,95.062
15092,02/09/25 08:06:53 AM,838.650,2.67,3.67,256.9,-7.059,94.711
15093,02/09/25 08:16:53 AM,838.550,2.34,3.01,259.7,-7.166,94.835
15094,02/09/25 08:26:53 AM,838.650,2.34,3.67,259.7,-7.281,95.097
15095,02/09/25 08:36:53 AM,838.650,2.67,3.34,262.5,-7.214,94.897
15096,02/09/25 08:46:53 AM,838.850,2.34,3.01,265.3,-7.279,95.196
15097,02/09/25 08:56:53 AM,838.750,2.00,2.67,263.9,-7.059,94.531
15098,02/09/25 09:06:53 AM,838.850,1.67,2.34,275.2,-6.842,93.097
15099,02/09/25 09:16:53 AM,839.050,1.67,2.00,275.2,-7.069,94.153
15100,02/09/25 09:26:53 AM,839.050,1.34,2.34,263.9,-7.134,94.455
15101,02/09/25 09:36:53 AM,839.150,2.00,2.34,249.9,-7.252,94.238
15102,02/09/25 09:46:53 AM,839.050,1.67,2.34,240.1,-7.448,93.367
15103,02/09/25 09:56:53 AM,839.150,2.00,2.34,238.7,-7.415,92.679
15104,02/09/25 10:06:53 AM,839.150,2.00,2.67,240.1,-6.748,91.536
15105,02/09/25 10:16:53 AM,839.150,2.00,2.67,244.3,-6.448,90.332
15106,02/09/25 10:26:53 AM,839.250,2.00,2.67,258.3,-6.364,89.923
15107,02/09/25 10:36:53 AM,839.250,2.00,2.67,271.0,-6.222,89.313
15108,02/09/25 10:46:53 AM,839.250,1.67,2.34,278.0,-6.142,88.995
15109,02/09/25 10:56:53 AM,839.250,1.67,2.00,272.4,-6.056,88.699
15110,02/09/25 11:06:53 AM,839.250,1.34,2.00,278.0,-5.724,87.501
15111,02/09/25 11:16:53 AM,839.250,1.34,2.00,283.6,-5.525,86.821
15112,02/09/25 11:26:53 AM,839.250,1.34,2.00,296.2,-5.086,85.214
15113,02/09/25 11:36:53 AM,839.150,1.67,2.34,285.0,-4.667,83.194
15114,02/09/25 11:46:53 AM,839.150,2.00,2.67,286.4,-4.536,82.499
15115,02/09/25 11:56:53 AM,839.150,2.00,3.01,287.8,-4.496,82.795
15116,02/09/25 12:06:53 PM,839.150,2.34,3.01,293.4,-4.338,81.827
15117,02/09/25 12:16:53 PM,839.150,2.34,3.34,292.0,-4.775,83.539
15118,02/09/25 12:26:53 PM,839.150,2.67,3.67,286.4,-5.021,84.759
15119,02/09/25 12:36:53 PM,839.150,3.01,4.01,289.2,-5.206,85.560
15120,02/09/25 12:46:53 PM,839.150,3.01,3.67,286.4,-5.311,86.073
15121,02/09/25 12:56:53 PM,839.050,2.34,3.34,290.6,-5.166,85.573
15122,02/09/25 01:06:53 PM,838.950,2.34,3.01,292.0,-4.603,83.275
15123,02/09/25 01:16:53 PM,838.750,2.00,3.01,292.0,-4.185,81.392
15124,02/09/25 01:26:53 PM,838.650,2.00,2.67,292.0,-3.874,79.959
15125,02/09/25 01:36:53 PM,838.550,2.34,3.01,290.6,-3.592,78.778
15126,02/09/25 01:46:53 PM,838.550,2.67,3.67,286.4,-4.257,81.472
15127,02/09/25 01:56:53 PM,838.450,2.67,3.67,294.8,-4.445,82.660
15128,02/09/25 02:06:53 PM,838.350,2.67,3.67,290.6,-4.340,82.861
15129,02/09/25 02:16:53 PM,838.150,3.01,4.68,292.0,-4.582,83.323
15130,02/09/25 02:26:53 PM,838.050,3.01,4.68,301.8,-3.914,80.963
15131,02/09/25 02:36:53 PM,837.950,2.67,4.01,315.9,-3.493,79.976
15132,02/09/25 02:46:53 PM,837.850,2.34,4.68,314.5,-2.431,76.571
15133,02/09/25 02:56:53 PM,837.750,3.01,4.34,280.8,-3.343,78.291
15134,02/09/25 03:06:53 PM,837.750,3.67,4.68,266.7,-4.104,80.667
15135,02/09/25 03:16:53 PM,837.450,4.01,5.01,278.0,-3.646,82.185
15136,02/09/25 03:26:53 PM,837.450,3.34,4.68,289.2,-3.338,81.585
15137,02/09/25 03:36:53 PM,837.550,3.01,4.01,282.2,-3.552,80.604
15138,02/09/25 03:46:53 PM,837.650,3.34,4.01,268.1,-3.606,80.349
15139,02/09/25 03:56:53 PM,837.650,3.01,4.01,273.8,-3.614,80.024
15140,02/09/25 04:06:53 PM,837.750,3.01,3.67,263.9,-3.994,81.047
15141,02/09/25 04:16:53 PM,837.550,3.01,4.34,261.1,-3.780,78.544
15142,02/09/25 04:26:53 PM,837.350,3.67,5.34,251.3,-4.120,77.964
15143,02/09/25 04:36:53 PM,837.250,3.67,5.01,249.9,-4.271,78.219
15144,02/09/25 04:46:53 PM,837.250,3.34,4.34,248.5,-4.338,78.238
15145,02/09/25 04:56:53 PM,837.250,3.34,4.01,249.9,-4.415,78.140
15146,02/09/25 05:06:53 PM,837.250,3.34,4.01,245.7,-4.718,78.938
15147,02/09/25 05:16:53 PM,837.250,3.01,4.01,241.5,-4.986,78.721
15148,02/09/25 05:26:53 PM,837.250,2.67,3.34,245.7,-4.989,77.929
15149,02/09/25 05:36:53 PM,837.150,2.34,3.67,245.7,-5.000,76.320
15150,02/09/25 05:46:53 PM,837.050,2.34,3.67,245.7,-5.338,75.967
15151,02/09/25 05:56:53 PM,836.950,2.00,2.67,245.7,-5.769,77.704
15152,02/09/25 06:06:53 PM,836.950,2.00,3.34,262.5,-5.354,77.209
15153,02/09/25 06:16:53 PM,837.150,2.34,3.67,279.4,-5.493,77.884
15154,02/09/25 06:26:53 PM,837.250,2.34,3.67,265.3,-5.252,78.552
15155,02/09/25 06:36:53 PM,837.250,2.67,3.67,254.1,-6.587,82.565
15156,02/09/25 06:46:53 PM,837.250,3.01,3.67,241.5,-8.233,86.658
15157,02/09/25 06:56:53 PM,837.350,2.67,3.67,252.7,-8.335,90.530
15158,02/09/25 07:06:53 PM,837.350,2.67,4.34,248.5,-7.265,90.422
15159,02/09/25 07:16:53 PM,837.350,2.34,3.01,245.7,-7.563,89.726
15160,02/09/25 07:26:53 PM,837.350,2.00,2.34,256.9,-8.150,92.039
15161,02/09/25 07:36:53 PM,837.350,2.00,2.34,256.9,-7.793,92.389
15162,02/09/25 07:46:53 PM,837.350,2.00,2.67,252.7,-8.083,92.506
15163,02/09/25 07:56:53 PM,837.350,2.34,3.01,262.5,-8.410,92.511
15164,02/09/25 08:06:53 PM,837.450,2.00,2.67,275.2,-8.721,92.216
15165,02/09/25 08:16:53 PM,837.450,1.67,2.34,275.2,-8.842,91.682
15166,02/09/25 08:26:53 PM,837.350,1.67,2.00,271.0,-9.051,91.812
15167,02/09/25 08:36:53 PM,837.350,1.67,2.34,272.4,-8.970,91.057
15168,02/09/25 08:46:53 PM,837.250,1.67,2.00,266.7,-9.075,90.782
15169,02/09/25 08:56:53 PM,837.350,2.00,2.67,280.8,-9.303,90.120
15170,02/09/25 09:06:53 PM,837.350,2.34,2.67,306.1,-8.212,90.150
15171,02/09/25 09:16:53 PM,837.450,1.67,2.34,286.4,-8.260,89.743
15172,02/09/25 09:26:53 PM,837.350,2.00,2.34,280.8,-8.649,90.867
15173,02/09/25 09:36:53 PM,837.250,2.34,2.67,287.8,-9.171,90.166
15174,02/09/25 09:46:53 PM,837.350,2.67,3.01,286.4,-9.721,90.976
15175,02/09/25 09:56:53 PM,837.350,3.01,3.34,286.4,-9.649,91.972
15176,02/09/25 10:06:53 PM,837.250,2.67,3.34,294.8,-8.876,92.354
15177,02/09/25 10:16:53 PM,837.050,3.34,3.67,293.4,-8.485,91.359
15178,02/09/25 10:26:53 PM,837.050,3.34,4.01,296.2,-8.879,91.711
15179,02/09/25 10:36:53 PM,837.050,3.34,4.01,306.1,-9.627,93.172
15180,02/09/25 10:46:53 PM,836.950,2.67,3.34,300.4,-9.544,94.513
15181,02/09/25 10:56:53 PM,837.050,1.67,2.67,308.9,-9.075,94.728
15182,02/09/25 11:06:53 PM,837.050,0.67,1.00,259.7,-12.147,92.316
15183,02/09/25 11:16:53 PM,837.150,0.67,1.67,219.0,-13.608,96.187
15184,02/09/25 11:26:53 PM,837.150,1.34,2.67,272.4,-12.000,98.265
15185,02/09/25 11:36:53 PM,836.950,1.67,3.01,296.2,-10.244,96.794
15186,02/09/25 11:46:53 PM,837.050,1.00,2.00,280.8,-12.362,96.869
15187,02/09/25 11:56:53 PM,837.050,0.67,1.67,280.8,-13.011,97.078
15188,02/10/25 12:06:53 AM,837.050,1.00,2.34,303.2,-13.579,93.495
15189,02/10/25 12:16:53 AM,837.250,1.00,2.00,53.3,-16.268,95.035
15190,02/10/25 12:26:53 AM,837.150,0.33,1.00,7.0,-15.882,94.484
15191,02/10/25 12:36:53 AM,837.250,0.00,0.67,336.9,-16.281,94.044
15192,02/10/25 12:46:53 AM,837.150,0.00,0.33,336.9,-13.740,95.355
15193,02/10/25 12:56:53 AM,837.050,0.00,0.00,336.9,-15.338,94.517
15194,02/10/25 01:06:53 AM,837.050,0.33,1.00,329.9,-14.185,95.268
15195,02/10/25 01:16:53 AM,836.950,1.00,1.34,283.6,-13.560,95.766
15196,02/10/25 01:26:53 AM,836.950,0.33,1.00,265.3,-13.783,94.989
15197,02/10/25 01:36:53 AM,836.950,0.00,0.33,268.1,-15.895,94.163
15198,02/10/25 01:46:53 AM,837.050,0.33,0.67,289.2,-16.541,94.665
15199,02/10/25 01:56:53 AM,837.050,1.00,2.34,271.0,-15.330,95.351
15200,02/10/25 02:06:53 AM,836.850,2.34,2.67,289.2,-11.834,96.675
15201,02/10/25 02:16:53 AM,836.650,2.34,3.01,290.6,-11.777,96.899
15202,02/10/25 02:26:53 AM,836.750,0.67,1.67,87.0,-16.785,90.518
15203,02/10/25 02:36:53 AM,836.850,0.00,0.33,99.7,-17.614,94.232
15204,02/10/25 02:46:53 AM,836.850,0.00,0.00,63.2,-17.088,94.571
15205,02/10/25 02:56:53 AM,836.750,0.00,0.00,56.2,-15.544,95.810
15206,02/10/25 03:06:53 AM,836.650,0.00,0.00,68.8,-15.434,95.419
15207,02/10/25 03:16:53 AM,836.650,0.00,0.00,74.4,-15.742,94.112
15208,02/10/25 03:26:53 AM,836.650,0.00,0.00,0.0,-17.053,93.857
15209,02/10/25 03:36:53 AM,836.750,0.00,0.00,9.8,-17.836,92.782
15210,02/10/25 03:46:53 AM,836.750,0.00,0.00,332.7,-16.989,94.272
15211,02/10/25 03:56:53 AM,836.650,0.67,1.67,300.4,-14.852,95.756
15212,02/10/25 04:06:53 AM,836.550,0.67,1.67,254.1,-15.188,93.509
15213,02/10/25 04:16:53 AM,836.550,0.00,0.33,228.8,-17.056,94.009
15214,02/10/25 04:26:53 AM,836.550,0.00,0.33,234.5,-17.769,93.626
15215,02/10/25 04:36:53 AM,836.550,0.33,0.67,285.0,-16.751,94.339
15216,02/10/25 04:46:53 AM,836.350,0.00,0.67,318.7,-14.922,95.012
15217,02/10/25 04:56:53 AM,836.350,0.33,0.67,317.3,-15.528,94.829
15218,02/10/25 05:06:53 AM,836.350,0.00,0.33,310.3,-17.145,93.919
15219,02/10/25 05:16:53 AM,836.350,0.00,0.33,304.7,-17.340,93.933
15220,02/10/25 05:26:53 AM,836.250,0.00,0.67,304.7,-16.525,94.279
15221,02/10/25 05:36:53 AM,836.250,0.00,0.33,304.7,-15.289,94.897
15222,02/10/25 05:46:53 AM,836.150,0.33,0.67,296.2,-14.986,95.053
15223,02/10/25 05:56:53 AM,836.050,0.67,1.00,265.3,-15.142,95.082
15224,02/10/25 06:06:53 AM,836.050,0.67,1.34,273.8,-15.767,94.751
15225,02/10/25 06:16:53 AM,835.950,1.34,2.00,285.0,-14.469,95.502
15226,02/10/25 06:26:53 AM,835.850,1.67,2.00,283.6,-14.544,95.401
15227,02/10/25 06:36:53 AM,835.950,1.00,1.67,301.8,-15.161,95.038
15228,02/10/25 06:46:53 AM,836.050,0.33,1.00,235.9,-16.981,93.861
15229,02/10/25 06:56:53 AM,836.050,0.00,0.67,220.4,-17.295,93.993
15230,02/10/25 07:06:53 AM,836.050,0.00,0.67,249.9,-17.759,93.802
15231,02/10/25 07:16:53 AM,836.050,0.00,0.67,310.3,-17.799,93.790
15232,02/10/25 07:26:53 AM,835.950,1.34,2.00,289.2,-15.877,94.841
15233,02/10/25 07:36:53 AM,835.950,1.67,2.00,290.6,-14.885,95.235
15234,02/10/25 07:46:53 AM,835.950,0.33,1.34,307.5,-15.850,94.507
15235,02/10/25 07:56:53 AM,835.950,0.67,1.34,303.2,-16.212,94.531
15236,02/10/25 08:06:53 AM,835.950,1.00,1.67,290.6,-15.665,94.804
15237,02/10/25 08:16:53 AM,836.050,0.33,0.67,290.6,-17.536,93.596
15238,02/10/25 08:26:53 AM,836.050,0.33,0.67,271.0,-18.201,93.617
15239,02/10/25 08:36:53 AM,836.050,0.33,0.67,263.9,-16.748,94.191
15240,02/10/25 08:46:53 AM,835.950,0.67,1.00,283.6,-16.241,94.485
15241,02/10/25 08:56:53 AM,835.650,0.33,0.67,289.2,-15.153,95.738
15242,02/10/25 09:06:53 AM,835.450,0.33,0.67,299.0,-14.255,96.771
15243,02/10/25 09:16:53 AM,835.350,0.33,0.67,286.4,-14.094,97.249
15244,02/10/25 09:26:53 AM,835.350,0.33,0.67,285.0,-13.378,98.309
15245,02/10/25 09:36:53 AM,835.250,0.33,1.00,276.6,-12.809,98.691
15246,02/10/25 09:46:53 AM,835.250,0.33,0.67,271.0,-12.364,99.716
15247,02/10/25 09:56:53 AM,835.250,0.33,0.67,296.2,-11.683,99.559
15248,02/10/25 10:06:53 AM,835.250,0.00,1.00,273.8,-10.284,99.017
15249,02/10/25 10:16:53 AM,835.150,1.00,1.34,251.3,-12.024,97.888
15250,02/10/25 10:26:53 AM,835.250,1.00,1.34,244.3,-12.314,97.604
15251,02/10/25 10:36:53 AM,835.150,1.67,2.34,272.4,-12.112,96.580
15252,02/10/25 10:46:53 AM,835.150,2.34,3.01,287.8,-11.895,94.314
15253,02/10/25 10:56:53 AM,835.250,2.34,3.01,297.6,-11.104,85.138
15254,02/10/25 11:06:53 AM,835.150,2.34,3.34,299.0,-10.692,81.418
15255,02/10/25 11:16:53 AM,835.050,3.34,4.01,287.8,-11.498,82.727
15256,02/10/25 11:26:53 AM,834.950,3.67,4.34,283.6,-11.756,82.820
15257,02/10/25 11:36:53 AM,835.050,3.34,4.01,283.6,-11.139,80.957
15258,02/10/25 11:46:53 AM,835.250,3.34,3.67,287.8,-11.019,78.401
15259,02/10/25 11:56:53 AM,835.250,3.01,3.67,289.2,-10.598,76.709
15260,02/10/25 12:06:53 PM,835.350,2.67,3.34,292.0,-9.788,74.273
15261,02/10/25 12:16:53 PM,835.250,2.34,3.01,289.2,-8.557,70.637
15262,02/10/25 12:26:53 PM,835.150,2.34,2.67,293.4,-8.204,69.879
15263,02/10/25 12:36:53 PM,835.150,2.34,3.34,293.4,-8.292,71.147
15264,02/10/25 12:46:53 PM,835.150,2.67,3.34,297.6,-8.498,71.681
15265,02/10/25 12:56:53 PM,835.050,2.34,3.01,311.7,-8.322,70.085
15266,02/10/25 01:06:53 PM,834.950,2.34,3.34,322.9,-8.356,69.975
15267,02/10/25 01:16:53 PM,834.850,2.67,3.67,322.9,-8.099,69.618
15268,02/10/25 01:26:53 PM,834.750,2.34,3.34,308.9,-7.852,69.740
15269,02/10/25 01:36:53 PM,834.750,2.34,3.01,299.0,-7.740,70.350
15270,02/10/25 01:46:53 PM,834.550,2.67,4.01,289.2,-7.649,71.313
15271,02/10/25 01:56:53 PM,834.450,2.34,3.34,292.0,-7.340,70.843
15272,02/10/25 02:06:53 PM,834.350,2.00,2.67,287.8,-6.957,70.687
15273,02/10/25 02:16:53 PM,834.250,2.00,3.01,289.2,-6.641,70.224
15274,02/10/25 02:26:53 PM,834.150,2.00,3.01,285.0,-6.362,70.340
15275,02/10/25 02:36:53 PM,833.950,2.00,3.01,289.2,-6.324,71.177
15276,02/10/25 02:46:53 PM,833.950,2.34,3.34,286.4,-6.413,72.621
15277,02/10/25 02:56:53 PM,833.850,2.34,3.34,290.6,-6.246,73.072
15278,02/10/25 03:06:53 PM,833.850,2.34,3.67,296.2,-6.204,73.286
15279,02/10/25 03:16:53 PM,833.750,2.34,3.34,308.9,-6.013,72.676
15280,02/10/25 03:26:53 PM,833.650,2.34,3.34,306.1,-6.045,72.679
15281,02/10/25 03:36:53 PM,833.550,2.00,2.67,308.9,-5.777,71.392
15282,02/10/25 03:46:53 PM,833.350,1.67,3.01,315.9,-5.418,70.845
15283,02/10/25 03:56:53 PM,833.350,1.67,2.67,318.7,-5.480,70.925
15284,02/10/25 04:06:53 PM,833.150,1.34,2.67,329.9,-5.225,70.278
15285,02/10/25 04:16:53 PM,833.150,1.67,2.34,324.3,-5.367,70.573
15286,02/10/25 04:26:53 PM,832.950,1.00,2.67,310.3,-5.024,69.671
15287,02/10/25 04:36:53 PM,832.850,2.00,3.01,286.4,-5.960,72.453
15288,02/10/25 04:46:53 PM,832.850,2.00,3.01,273.8,-6.171,72.998
15289,02/10/25 04:56:53 PM,832.850,1.67,2.67,282.2,-5.981,71.958
15290,02/10/25 05:06:53 PM,832.850,1.67,2.34,297.6,-6.142,71.344
15291,02/10/25 05:16:53 PM,832.850,1.34,2.00,300.4,-6.206,71.136
15292,02/10/25 05:26:53 PM,832.950,1.00,2.34,285.0,-5.962,70.130
15293,02/10/25 05:36:53 PM,832.850,1.67,2.67,280.8,-6.740,72.790
15294,02/10/25 05:46:53 PM,832.750,2.67,4.34,255.5,-7.488,75.988
15295,02/10/25 05:56:53 PM,832.650,3.34,4.34,244.3,-7.927,78.830
15296,02/10/25 06:06:53 PM,832.650,3.01,4.01,247.1,-8.196,79.471
15297,02/10/25 06:16:53 PM,832.850,2.34,3.67,251.3,-8.697,79.515
15298,02/10/25 06:26:53 PM,832.850,2.34,3.01,242.9,-9.300,80.636
15299,02/10/25 06:36:53 PM,832.950,1.67,2.34,237.3,-10.308,83.366
15300,02/10/25 06:46:53 PM,832.950,1.00,1.67,238.7,-10.689,85.537
15301,02/10/25 06:56:53 PM,832.950,1.34,3.01,313.1,-10.131,88.153
15302,02/10/25 07:06:53 PM,832.850,2.34,4.01,292.0,-9.498,87.303
15303,02/10/25 07:16:53 PM,832.850,1.67,2.67,272.4,-9.488,87.337
15304,02/10/25 07:26:53 PM,832.750,2.34,3.34,279.4,-9.780,87.393
15305,02/10/25 07:36:53 PM,832.850,2.34,3.01,292.0,-10.206,89.664
15306,02/10/25 07:46:53 PM,832.850,2.67,3.34,280.8,-10.504,89.445
15307,02/10/25 07:56:53 PM,832.850,2.67,3.67,272.4,-10.525,87.691
15308,02/10/25 08:06:53 PM,832.750,3.34,4.01,265.3,-10.504,87.953
15309,02/10/25 08:16:53 PM,832.750,3.01,3.67,275.2,-10.909,88.684
15310,02/10/25 08:26:53 PM,832.650,3.01,3.67,273.8,-10.721,88.650
