"Plot Title: site2km"
"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 21558954, SEN S/N: 21378789)","Current, mA (LGR S/N: 21558954, SEN S/N: 21378789)","Temp, °C (LGR S/N: 21558954, SEN S/N: 21549905)","RH, % (LGR S/N: 21558954, SEN S/N: 21549905)","Wind Speed, m/s (LGR S/N: 21558954, SEN S/N: 21550055)","Gust Speed, m/s (LGR S/N: 21558954, SEN S/N: 21550055)","Wind Direction, ø (LGR S/N: 21558954, SEN S/N: 21550055)"
281,01/08/23 12:03:20 PM,-0.2039,0.0000,-1.482,93.878,8.02,9.68,87.0
282,01/08/23 12:13:20 PM,-0.2039,0.0000,-1.447,94.160,7.68,10.35,91.3
283,01/08/23 12:23:20 PM,-0.2039,0.0000,-1.568,94.615,7.35,9.68,94.1
284,01/08/23 12:33:20 PM,-0.2039,0.0000,-1.643,94.440,7.35,9.02,94.1
285,01/08/23 12:43:20 PM,-0.2039,0.0000,-1.517,93.095,6.68,8.02,91.3
286,01/08/23 12:53:20 PM,-0.2039,0.0000,-1.793,94.495,6.68,8.35,94.1
287,01/08/23 01:03:20 PM,-0.2039,0.0000,-1.788,94.952,8.35,11.69,96.9
288,01/08/23 01:13:20 PM,-0.2039,0.0000,-1.750,95.259,9.35,12.02,92.7
289,01/08/23 01:23:20 PM,-0.2039,0.0000,-1.842,95.827,9.02,12.02,96.9
290,01/08/23 01:33:20 PM,-0.2039,0.0000,-1.825,95.908,8.35,9.68,99.7
291,01/08/23 01:43:20 PM,-0.2039,0.0000,-1.662,95.180,7.01,9.02,106.7
292,01/08/23 01:53:20 PM,-0.2039,0.0000,-1.855,96.213,8.02,10.02,99.7
293,01/08/23 02:03:20 PM,-0.2039,0.0000,-1.879,96.555,7.68,9.35,98.3
294,01/08/23 02:13:20 PM,-0.2039,0.0000,-1.895,96.709,6.01,7.35,102.5
295,01/08/23 02:23:20 PM,-0.2039,0.0000,-1.793,96.139,7.01,8.35,103.9
296,01/08/23 02:33:20 PM,-0.2039,0.0000,-1.836,96.394,7.35,8.68,94.1
297,01/08/23 02:43:20 PM,-0.2039,0.0000,-1.804,96.399,6.68,8.02,94.1
298,01/08/23 02:53:20 PM,-0.2039,0.0000,-1.708,95.900,6.68,8.68,98.3
299,01/08/23 03:03:20 PM,-0.2039,0.0000,-1.740,96.283,6.35,7.68,106.7
300,01/08/23 03:13:20 PM,-0.2039,0.0000,-1.745,96.272,6.35,7.68,113.7
301,01/08/23 03:23:20 PM,-0.2039,0.0000,-1.804,96.614,6.68,9.02,105.3
302,01/08/23 03:33:20 PM,-0.2039,0.0000,-1.734,96.619,4.34,6.01,127.8
303,01/08/23 03:43:20 PM,-0.2039,0.0000,-1.691,96.582,3.67,6.01,129.2
304,01/08/23 03:53:20 PM,-0.2039,0.0000,-1.844,97.314,5.01,7.68,110.9
305,01/08/23 04:03:20 PM,-0.2039,0.0000,-1.777,97.345,5.68,7.68,96.9
306,01/08/23 04:13:20 PM,-0.2039,0.0000,-1.796,97.861,5.68,8.02,92.7
307,01/08/23 04:23:20 PM,-0.2039,0.0000,-1.801,97.711,5.34,8.02,96.9
308,01/08/23 04:33:20 PM,-0.2039,0.0000,-1.909,98.244,5.34,7.01,99.7
309,01/08/23 04:43:20 PM,-0.2039,0.0000,-2.043,99.054,5.01,6.35,99.7
310,01/08/23 04:53:20 PM,-0.2039,0.0000,-1.997,99.030,5.01,6.68,106.7
311,01/08/23 05:03:20 PM,-0.2039,0.0000,-1.817,98.154,4.01,6.01,109.5
312,01/08/23 05:13:20 PM,-0.2039,0.0000,-2.131,98.428,4.34,6.35,102.5
313,01/08/23 05:23:20 PM,-0.2039,0.0000,-2.222,99.026,4.34,5.68,102.5
314,01/08/23 05:33:20 PM,-0.2039,0.0000,-2.279,99.075,3.67,4.68,92.7
315,01/08/23 05:43:20 PM,-0.2039,0.0000,-2.490,98.978,3.34,4.34,95.5
316,01/08/23 05:53:20 PM,-0.2039,0.0000,-2.801,98.866,2.34,3.67,99.7
317,01/08/23 06:03:20 PM,-0.2039,0.0000,-2.767,98.912,1.67,3.34,54.8
318,01/08/23 06:13:20 PM,-0.2039,0.0000,-1.978,99.193,1.34,3.01,338.3
319,01/08/23 06:23:20 PM,-0.2039,0.0000,-1.670,98.692,1.67,2.67,54.8
320,01/08/23 06:33:20 PM,-0.2039,0.0000,-1.906,98.558,2.00,2.67,57.6
321,01/08/23 06:43:20 PM,-0.2039,0.0000,-3.032,97.624,1.67,2.67,99.7
322,01/08/23 06:53:20 PM,-0.2039,0.0000,-4.501,97.949,1.34,2.34,89.9
323,01/08/23 07:03:20 PM,-0.2039,0.0000,-5.086,97.380,0.33,1.34,71.6
324,01/08/23 07:13:20 PM,-0.2039,0.0000,-5.796,97.275,0.33,1.34,346.8
325,01/08/23 07:23:20 PM,-0.2039,0.0000,-5.225,97.829,0.67,1.34,329.9
326,01/08/23 07:33:20 PM,-0.2039,0.0000,-4.740,97.902,1.34,1.67,9.8
327,01/08/23 07:43:20 PM,-0.2039,0.0000,-3.919,98.172,1.00,1.34,40.7
328,01/08/23 07:53:20 PM,-0.2039,0.0000,-3.659,98.135,1.34,2.00,43.5
329,01/08/23 08:03:20 PM,-0.2039,0.0000,-3.874,97.932,1.34,2.00,67.4
330,01/08/23 08:13:20 PM,-0.2039,0.0000,-4.321,97.710,0.67,1.00,49.1
331,01/08/23 08:23:20 PM,-0.2039,0.0000,-4.705,97.746,1.67,2.34,11.2
332,01/08/23 08:33:20 PM,-0.2039,0.0000,-4.308,97.879,1.34,2.34,35.1
333,01/08/23 08:43:20 PM,-0.2039,0.0000,-4.657,97.667,0.67,1.34,81.4
334,01/08/23 08:53:20 PM,-0.2039,0.0000,-4.855,98.050,1.00,1.34,144.6
335,01/08/23 09:03:20 PM,-0.2039,0.0000,-5.075,97.472,0.67,1.34,61.8
336,01/08/23 09:13:20 PM,-0.2039,0.0000,-4.968,97.809,0.67,1.34,139.0
337,01/08/23 09:23:20 PM,-0.2039,0.0000,-4.970,97.635,0.67,1.67,185.3
338,01/08/23 09:33:20 PM,-0.2039,0.0000,-4.914,97.568,0.00,0.00,189.5
339,01/08/23 09:43:20 PM,-0.2039,0.0000,-4.817,97.563,0.33,1.00,346.8
340,01/08/23 09:53:20 PM,-0.2039,0.0000,-4.839,97.537,0.33,1.34,8.4
341,01/08/23 10:03:20 PM,-0.2039,0.0000,-5.045,97.409,1.67,2.34,50.5
342,01/08/23 10:13:20 PM,-0.2039,0.0000,-5.131,97.383,1.67,2.00,60.4
343,01/08/23 10:23:20 PM,-0.2039,0.0000,-5.308,97.307,1.34,2.00,46.3
344,01/08/23 10:33:20 PM,-0.2039,0.0000,-5.053,97.493,0.67,1.34,39.3
345,01/08/23 10:43:20 PM,-0.2039,0.0000,-4.876,97.584,0.67,1.34,57.6
346,01/08/23 10:53:20 PM,-0.2039,0.0000,-4.901,97.458,0.33,0.67,71.6
347,01/08/23 11:03:20 PM,-0.2039,0.0000,-5.225,97.116,0.33,1.00,71.6
348,01/08/23 11:13:20 PM,-0.2039,0.0000,-5.557,97.173,0.00,0.33,71.6
349,01/08/23 11:23:20 PM,-0.2039,0.0000,-5.780,96.976,0.67,1.00,73.0
350,01/08/23 11:33:20 PM,-0.2039,0.0000,-6.053,96.893,0.67,1.34,73.0
351,01/08/23 11:43:20 PM,-0.2039,0.0000,-6.177,96.873,0.67,1.00,74.4
352,01/08/23 11:53:20 PM,-0.2039,0.0000,-6.300,96.837,0.33,1.00,74.4
353,01/09/23 12:03:20 AM,-0.2039,0.0000,-6.340,96.809,0.67,1.00,74.4
354,01/09/23 12:13:20 AM,-0.2039,0.0000,-6.386,96.660,0.33,1.00,74.4
355,01/09/23 12:23:20 AM,-0.2039,0.0000,-6.308,96.950,1.00,1.67,74.4
356,01/09/23 12:33:20 AM,-0.2039,0.0000,-6.448,96.561,0.67,1.34,74.4
357,01/09/23 12:43:20 AM,-0.2039,0.0000,-6.442,96.823,0.67,1.67,74.4
358,01/09/23 12:53:20 AM,-0.2039,0.0000,-6.364,96.741,1.00,1.67,74.4
359,01/09/23 01:03:20 AM,-0.2039,0.0000,-6.399,96.779,1.00,1.34,74.4
360,01/09/23 01:13:20 AM,-0.2039,0.0000,-6.335,96.806,0.67,1.00,74.4
361,01/09/23 01:23:20 AM,-0.2039,0.0000,-6.383,96.706,0.67,1.67,74.4
362,01/09/23 01:33:20 AM,-0.2039,0.0000,-6.598,96.611,1.00,1.67,74.4
363,01/09/23 01:43:20 AM,-0.2039,0.0000,-6.590,96.684,1.00,1.34,74.4
364,01/09/23 01:53:20 AM,-0.2039,0.0000,-6.555,96.670,1.00,1.34,74.4
365,01/09/23 02:03:20 AM,-0.2039,0.0000,-6.544,96.761,0.67,1.00,74.4
366,01/09/23 02:13:20 AM,-0.2039,0.0000,-6.488,96.690,0.67,1.00,74.4
367,01/09/23 02:23:20 AM,-0.2039,0.0000,-6.686,96.541,0.67,1.34,74.4
368,01/09/23 02:33:20 AM,-0.2039,0.0000,-6.882,96.472,0.67,1.00,74.4
369,01/09/23 02:43:20 AM,-0.2039,0.0000,-6.954,96.442,1.00,1.34,74.4
370,01/09/23 02:53:20 AM,-0.2039,0.0000,-7.005,96.426,1.00,1.34,74.4
371,01/09/23 03:03:20 AM,-0.2039,0.0000,-7.067,96.405,1.00,1.67,74.4
372,01/09/23 03:13:20 AM,-0.2039,0.0000,-7.367,96.208,1.00,1.34,74.4
373,01/09/23 03:23:20 AM,-0.2039,0.0000,-7.571,96.170,0.67,1.00,74.4
374,01/09/23 03:33:20 AM,-0.2039,0.0000,-7.531,96.172,0.67,1.00,74.4
375,01/09/23 03:43:20 AM,-0.2039,0.0000,-7.480,96.202,0.67,1.00,74.4
376,01/09/23 03:53:20 AM,-0.2039,0.0000,-7.571,96.121,0.67,1.00,74.4
377,01/09/23 04:03:20 AM,-0.2039,0.0000,-7.683,96.065,0.67,1.00,74.4
378,01/09/23 04:13:20 AM,-0.2039,0.0000,-7.901,95.938,0.67,1.34,74.4
379,01/09/23 04:23:20 AM,-0.2039,0.0000,-8.035,95.866,0.67,1.34,74.4
380,01/09/23 04:33:20 AM,-0.2039,0.0000,-8.222,95.773,0.67,1.00,74.4
381,01/09/23 04:43:20 AM,-0.2039,0.0000,-8.359,95.758,0.67,1.00,74.4
382,01/09/23 04:53:20 AM,-0.2039,0.0000,-8.389,95.668,0.67,1.00,74.4
383,01/09/23 05:03:20 AM,-0.2039,0.0000,-8.544,95.607,0.67,1.00,74.4
384,01/09/23 05:13:20 AM,-0.2039,0.0000,-8.667,95.564,0.33,0.67,74.4
385,01/09/23 05:23:20 AM,-0.2039,0.0000,-8.801,95.502,0.00,0.67,74.4
386,01/09/23 05:33:20 AM,-0.2039,0.0000,-8.968,95.431,0.00,0.00,74.4
387,01/09/23 05:43:20 AM,-0.2039,0.0000,-9.137,95.308,0.00,0.00,74.4
388,01/09/23 05:53:20 AM,-0.2039,0.0000,-9.595,95.100,0.00,0.00,74.4
389,01/09/23 06:03:20 AM,-0.2039,0.0000,-9.876,94.945,0.00,0.00,74.4
390,01/09/23 06:13:20 AM,-0.2039,0.0000,-9.970,94.925,0.00,0.00,74.4
391,01/09/23 06:23:20 AM,-0.2039,0.0000,-10.126,94.752,0.00,0.00,74.4
392,01/09/23 06:33:20 AM,-0.2039,0.0000,-10.104,94.975,0.00,0.00,74.4
393,01/09/23 06:43:20 AM,-0.2039,0.0000,-10.035,94.815,0.00,0.00,74.4
394,01/09/23 06:53:20 AM,-0.2039,0.0000,-9.954,94.990,0.00,0.00,74.4
395,01/09/23 07:03:20 AM,-0.2039,0.0000,-10.045,94.855,0.00,0.00,74.4
396,01/09/23 07:13:20 AM,-0.2039,0.0000,-10.104,94.803,0.00,0.00,74.4
397,01/09/23 07:23:20 AM,-0.2039,0.0000,-10.233,94.725,0.00,0.00,74.4
398,01/09/23 07:33:20 AM,-0.2039,0.0000,-9.962,95.174,0.00,0.00,74.4
399,01/09/23 07:43:20 AM,-0.2039,0.0000,-9.431,95.332,0.00,0.00,74.4
400,01/09/23 07:53:20 AM,-0.2039,0.0000,-9.099,95.396,0.00,0.00,74.4
401,01/09/23 08:03:20 AM,-0.2039,0.0000,-8.831,95.512,0.00,0.00,74.4
402,01/09/23 08:13:20 AM,-0.2039,0.0000,-8.667,95.604,0.00,0.00,74.4
403,01/09/23 08:23:20 AM,-0.2039,0.0000,-8.161,96.033,0.00,0.00,74.4
404,01/09/23 08:33:20 AM,-0.2039,0.0000,-7.448,96.081,0.00,0.33,74.4
405,01/09/23 08:43:20 AM,-0.2039,0.0000,-7.799,95.813,0.00,0.00,74.4
406,01/09/23 08:53:20 AM,-0.2039,0.0000,-7.791,95.758,0.00,0.00,74.4
407,01/09/23 09:03:20 AM,-0.2039,0.0000,-7.531,95.978,0.67,1.34,74.4
408,01/09/23 09:13:20 AM,-0.2039,0.0000,-6.901,96.378,1.67,2.67,74.4
409,01/09/23 09:23:20 AM,-0.2039,0.0000,-6.415,96.416,1.67,2.34,74.4
410,01/09/23 09:33:20 AM,-0.2039,0.0000,-6.182,96.278,1.67,2.34,74.4
411,01/09/23 09:43:20 AM,-0.2039,0.0000,-6.372,96.413,1.67,2.67,74.4
412,01/09/23 09:53:20 AM,-0.2039,0.0000,-6.067,96.452,2.34,2.67,74.4
413,01/09/23 10:03:20 AM,-0.2039,0.0000,-5.675,96.561,2.00,2.67,74.4
414,01/09/23 10:13:20 AM,-0.2039,0.0000,-5.147,97.037,2.34,3.67,74.4
415,01/09/23 10:23:20 AM,-0.2039,0.0000,-4.506,97.356,3.34,4.34,74.4
416,01/09/23 10:33:20 AM,-0.2039,0.0000,-4.045,97.240,4.34,5.34,85.6
417,01/09/23 10:43:20 AM,-0.2039,0.0000,-3.710,97.505,4.68,7.35,92.7
418,01/09/23 10:53:20 AM,-0.2039,0.0000,-3.517,97.302,6.35,8.35,96.9
419,01/09/23 11:03:20 AM,-0.2039,0.0000,-3.573,97.043,6.01,7.68,103.9
420,01/09/23 11:13:20 AM,-0.2039,0.0000,-3.187,97.720,7.35,10.02,95.5
421,01/09/23 11:23:20 AM,-0.2039,0.0000,-2.933,98.021,8.68,10.35,88.4
422,01/09/23 11:33:20 AM,-0.2039,0.0000,-2.732,98.183,8.68,10.69,88.4
423,01/09/23 11:43:20 AM,-0.2039,0.0000,-2.557,98.172,10.02,12.02,87.0
424,01/09/23 11:53:20 AM,-0.2039,0.0000,-2.565,98.103,10.69,12.69,88.4
425,01/09/23 12:03:20 PM,-0.2039,0.0000,-2.632,98.291,10.69,13.02,87.0
426,01/09/23 12:13:20 PM,-0.2039,0.0000,-2.678,98.334,10.35,12.69,88.4
427,01/09/23 12:23:20 PM,-0.2039,0.0000,-2.504,98.509,9.35,11.02,87.0
428,01/09/23 12:33:20 PM,-0.2039,0.0000,-2.249,98.607,9.35,11.69,84.2
429,01/09/23 12:43:20 PM,-0.2039,0.0000,-2.056,98.686,9.68,11.35,82.8
430,01/09/23 12:53:20 PM,-0.2039,0.0000,-1.893,98.795,10.02,11.69,84.2
431,01/09/23 01:03:20 PM,-0.2039,0.0000,-1.775,98.859,10.35,12.69,88.4
432,01/09/23 01:13:20 PM,-0.2039,0.0000,-1.705,98.837,9.02,11.69,94.1
433,01/09/23 01:23:20 PM,-0.2039,0.0000,-1.686,98.917,9.35,11.02,91.3
434,01/09/23 01:33:20 PM,-0.2039,0.0000,-1.683,98.917,10.02,12.02,92.7
435,01/09/23 01:43:20 PM,-0.2039,0.0000,-1.729,98.961,9.68,11.69,92.7
436,01/09/23 01:53:20 PM,-0.2039,0.0000,-1.729,99.106,9.02,11.35,92.7
437,01/09/23 02:03:20 PM,-0.2039,0.0000,-1.630,99.167,9.35,12.36,91.3
438,01/09/23 02:13:20 PM,-0.2039,0.0000,-1.555,99.309,9.35,11.69,89.9
439,01/09/23 02:23:20 PM,-0.2039,0.0000,-1.477,99.409,8.35,10.69,92.7
440,01/09/23 02:33:20 PM,-0.2039,0.0000,-1.300,99.486,9.35,11.69,91.3
441,01/09/23 02:43:20 PM,-0.2039,0.0000,-1.260,99.379,9.68,11.69,91.3
442,01/09/23 02:53:20 PM,-0.2039,0.0000,-1.391,99.275,9.02,11.02,91.3
443,01/09/23 03:03:20 PM,-0.2039,0.0000,-1.397,99.232,7.68,9.35,91.3
444,01/09/23 03:13:20 PM,-0.2039,0.0000,-1.372,99.263,7.01,9.02,91.3
445,01/09/23 03:23:20 PM,-0.2039,0.0000,-1.391,99.292,6.68,8.35,95.5
446,01/09/23 03:33:20 PM,-0.2039,0.0000,-1.397,99.316,6.01,8.35,98.3
447,01/09/23 03:43:20 PM,-0.2039,0.0000,-1.413,99.437,7.01,9.68,96.9
448,01/09/23 03:53:20 PM,-0.2039,0.0000,-1.359,99.574,7.68,10.69,91.3
449,01/09/23 04:03:20 PM,-0.2039,0.0000,-1.319,99.670,8.68,11.69,88.4
450,01/09/23 04:13:20 PM,-0.2039,0.0000,-1.300,99.725,8.02,12.69,92.7
451,01/09/23 04:23:20 PM,-0.2039,0.0000,-1.193,99.847,8.35,12.02,88.4
452,01/09/23 04:33:20 PM,-0.2039,0.0000,-1.169,99.898,6.68,10.02,88.4
453,01/09/23 04:43:20 PM,-0.2039,0.0000,-1.171,99.907,6.35,10.69,92.7
454,01/09/23 04:53:20 PM,-0.2039,0.0000,-1.177,99.995,6.35,8.02,91.3
455,01/09/23 05:03:20 PM,-0.2039,0.0000,-1.193,99.997,6.35,8.02,85.6
456,01/09/23 05:13:20 PM,-0.2039,0.0000,-1.217,99.997,7.35,9.02,81.4
457,01/09/23 05:23:20 PM,-0.2039,0.0000,-1.252,99.997,7.01,9.35,88.4
458,01/09/23 05:33:20 PM,-0.2039,0.0000,-1.236,99.997,5.34,9.35,96.9
459,01/09/23 05:43:20 PM,-0.2039,0.0000,-1.305,99.997,6.35,9.35,92.7
460,01/09/23 05:53:20 PM,-0.2039,0.0000,-1.421,99.997,6.35,8.35,103.9
461,01/09/23 06:03:20 PM,-0.2039,0.0000,-1.418,99.997,5.34,7.35,94.1
462,01/09/23 06:13:20 PM,-0.2039,0.0000,-1.388,99.997,5.68,7.68,88.4
463,01/09/23 06:23:20 PM,-0.2039,0.0000,-1.313,99.997,4.34,6.01,92.7
464,01/09/23 06:33:20 PM,-0.2039,0.0000,-1.289,99.997,4.68,6.68,98.3
465,01/09/23 06:43:20 PM,-0.2039,0.0000,-1.260,99.997,5.34,7.35,94.1
466,01/09/23 06:53:20 PM,-0.2039,0.0000,-1.279,99.997,4.34,6.68,91.3
467,01/09/23 07:03:20 PM,-0.2039,0.0000,-1.252,99.997,3.67,5.34,96.9
468,01/09/23 07:13:20 PM,-0.2039,0.0000,-1.262,99.997,3.34,6.35,82.8
469,01/09/23 07:23:20 PM,-0.2039,0.0000,-1.284,99.997,2.00,3.34,81.4
470,01/09/23 07:33:20 PM,-0.2039,0.0000,-1.300,99.997,1.34,3.34,53.3
471,01/09/23 07:43:20 PM,-0.2039,0.0000,-1.327,99.997,0.33,1.00,74.4
472,01/09/23 07:53:20 PM,-0.2039,0.0000,-1.359,99.997,1.67,3.01,126.4
473,01/09/23 08:03:20 PM,-0.2039,0.0000,-1.346,99.997,0.33,2.00,80.0
474,01/09/23 08:13:20 PM,-0.2039,0.0000,-1.319,99.997,0.00,0.33,56.2
475,01/09/23 08:23:20 PM,-0.2039,0.0000,-1.321,99.997,0.33,0.67,54.8
476,01/09/23 08:33:20 PM,-0.2039,0.0000,-1.338,99.997,0.33,1.00,54.8
477,01/09/23 08:43:20 PM,-0.2039,0.0000,-1.343,99.997,0.67,1.00,54.8
478,01/09/23 08:53:20 PM,-0.2039,0.0000,-1.324,99.997,0.67,1.34,81.4
479,01/09/23 09:03:20 PM,-0.2039,0.0000,-1.354,99.997,0.33,1.00,99.7
480,01/09/23 09:13:20 PM,-0.2039,0.0000,-1.375,99.997,0.00,0.67,99.7
481,01/09/23 09:23:20 PM,-0.2039,0.0000,-1.383,99.997,0.00,0.33,99.7
482,01/09/23 09:33:20 PM,-0.2039,0.0000,-1.472,99.997,0.67,1.34,110.9
483,01/09/23 09:43:20 PM,-0.2039,0.0000,-1.450,99.997,0.33,1.00,144.6
484,01/09/23 09:53:20 PM,-0.2039,0.0000,-1.482,99.997,0.33,1.00,144.6
485,01/09/23 10:03:20 PM,-0.2039,0.0000,-1.445,99.997,0.67,1.34,144.6
486,01/09/23 10:13:20 PM,-0.2039,0.0000,-1.461,99.997,1.00,1.67,141.8
487,01/09/23 10:23:20 PM,-0.2039,0.0000,-1.568,99.997,1.00,1.67,140.4
488,01/09/23 10:33:20 PM,-0.2039,0.0000,-1.675,99.997,1.34,2.00,116.5
489,01/09/23 10:43:20 PM,-0.2039,0.0000,-1.785,99.997,1.34,2.00,110.9
490,01/09/23 10:53:20 PM,-0.2039,0.0000,-1.809,99.997,1.67,2.34,127.8
491,01/09/23 11:03:20 PM,-0.2039,0.0000,-1.839,99.979,1.67,2.34,136.2
492,01/09/23 11:13:20 PM,-0.2039,0.0000,-1.943,99.992,0.67,2.00,136.2
493,01/09/23 11:23:20 PM,-0.2039,0.0000,-1.976,99.997,1.00,2.00,102.5
494,01/09/23 11:33:20 PM,-0.2039,0.0000,-2.013,99.997,1.00,1.34,96.9
495,01/09/23 11:43:20 PM,-0.2039,0.0000,-1.960,99.997,0.67,1.34,116.5
496,01/09/23 11:53:20 PM,-0.2039,0.0000,-1.981,99.997,1.00,1.34,119.3
497,01/10/23 12:03:20 AM,-0.2039,0.0000,-2.059,99.983,1.00,1.34,119.3
498,01/10/23 12:13:20 AM,-0.2039,0.0000,-2.136,99.997,0.67,1.34,119.3
499,01/10/23 12:23:20 AM,-0.2039,0.0000,-2.169,99.997,0.67,1.34,119.3
500,01/10/23 12:33:20 AM,-0.2039,0.0000,-2.198,99.995,0.33,1.00,119.3
501,01/10/23 12:43:20 AM,-0.2039,0.0000,-2.206,99.985,0.33,0.67,119.3
502,01/10/23 12:53:20 AM,-0.2039,0.0000,-2.222,99.992,0.00,0.67,119.3
503,01/10/23 01:03:20 AM,-0.2039,0.0000,-2.246,99.989,0.00,1.00,119.3
504,01/10/23 01:13:20 AM,-0.2039,0.0000,-2.276,99.945,1.00,1.67,119.3
505,01/10/23 01:23:20 AM,-0.2039,0.0000,-2.351,99.921,1.00,1.67,119.3
506,01/10/23 01:33:20 AM,-0.2039,0.0000,-2.456,99.913,0.67,1.34,119.3
507,01/10/23 01:43:20 AM,-0.2039,0.0000,-2.399,99.997,1.00,1.67,119.3
508,01/10/23 01:53:20 AM,-0.2039,0.0000,-2.319,99.997,0.67,1.34,119.3
509,01/10/23 02:03:20 AM,-0.2039,0.0000,-2.212,99.997,1.34,2.00,120.7
510,01/10/23 02:13:20 AM,-0.2039,0.0000,-2.102,99.997,1.34,2.34,120.7
511,01/10/23 02:23:20 AM,-0.2039,0.0000,-2.019,99.997,0.67,1.34,120.7
512,01/10/23 02:33:20 AM,-0.2039,0.0000,-2.008,99.997,1.00,1.67,120.7
513,01/10/23 02:43:20 AM,-0.2039,0.0000,-2.005,99.997,1.00,1.34,122.1
514,01/10/23 02:53:20 AM,-0.2039,0.0000,-2.032,99.997,0.33,1.00,122.1
515,01/10/23 03:03:20 AM,-0.2039,0.0000,-2.102,99.997,0.00,0.00,122.1
516,01/10/23 03:13:20 AM,-0.2039,0.0000,-2.147,99.997,0.00,0.00,122.1
517,01/10/23 03:23:20 AM,-0.2039,0.0000,-2.166,99.997,0.67,1.34,122.1
518,01/10/23 03:33:20 AM,-0.2039,0.0000,-2.209,99.997,1.00,1.34,122.1
519,01/10/23 03:43:20 AM,-0.2039,0.0000,-2.297,99.997,1.34,1.67,122.1
520,01/10/23 03:53:20 AM,-0.2039,0.0000,-2.367,99.997,1.00,1.67,120.7
521,01/10/23 04:03:20 AM,-0.2039,0.0000,-2.391,99.997,0.33,1.00,120.7
522,01/10/23 04:13:20 AM,-0.2039,0.0000,-2.370,99.971,1.00,3.34,119.3
523,01/10/23 04:23:20 AM,-0.2039,0.0000,-2.504,99.928,2.67,4.01,47.7
524,01/10/23 04:33:20 AM,-0.2039,0.0000,-2.547,99.936,1.67,2.00,68.8
525,01/10/23 04:43:20 AM,-0.2039,0.0000,-2.614,99.918,0.67,1.34,32.3
526,01/10/23 04:53:20 AM,-0.2039,0.0000,-2.592,99.954,0.67,1.00,14.0
527,01/10/23 05:03:20 AM,-0.2039,0.0000,-2.547,99.956,0.33,1.00,14.0
528,01/10/23 05:13:20 AM,-0.2039,0.0000,-2.490,99.997,0.33,0.67,14.0
529,01/10/23 05:23:20 AM,-0.2039,0.0000,-2.375,99.997,0.00,0.33,14.0
530,01/10/23 05:33:20 AM,-0.2039,0.0000,-2.367,99.986,0.33,1.00,14.0
531,01/10/23 05:43:20 AM,-0.2039,0.0000,-2.488,99.992,0.00,0.33,15.4
532,01/10/23 05:53:20 AM,-0.2039,0.0000,-2.485,99.992,0.67,1.34,15.4
533,01/10/23 06:03:20 AM,-0.2039,0.0000,-2.504,99.974,1.00,1.67,15.4
534,01/10/23 06:13:20 AM,-0.2039,0.0000,-2.565,99.968,0.00,0.67,15.4
535,01/10/23 06:23:20 AM,-0.2039,0.0000,-2.547,99.982,0.33,1.34,15.4
536,01/10/23 06:33:20 AM,-0.2039,0.0000,-2.447,99.997,1.00,1.67,15.4
537,01/10/23 06:43:20 AM,-0.2039,0.0000,-2.504,99.962,1.34,2.34,16.8
538,01/10/23 06:53:20 AM,-0.2039,0.0000,-2.670,99.927,1.34,2.00,16.8
539,01/10/23 07:03:20 AM,-0.2039,0.0000,-2.649,99.951,0.67,1.67,16.8
540,01/10/23 07:13:20 AM,-0.2039,0.0000,-2.638,99.945,1.00,2.00,16.8
541,01/10/23 07:23:20 AM,-0.2039,0.0000,-2.737,99.890,0.67,1.00,16.8
542,01/10/23 07:33:20 AM,-0.2039,0.0000,-2.823,99.861,1.34,2.67,16.8
543,01/10/23 07:43:20 AM,-0.2039,0.0000,-2.817,99.898,1.67,2.67,16.8
544,01/10/23 07:53:20 AM,-0.2039,0.0000,-2.801,99.934,1.34,2.00,18.3
545,01/10/23 08:03:20 AM,-0.2039,0.0000,-2.777,99.886,1.00,1.34,18.3
546,01/10/23 08:13:20 AM,-0.2039,0.0000,-2.863,99.791,1.34,1.67,18.3
547,01/10/23 08:23:20 AM,-0.2039,0.0000,-3.016,99.701,1.34,2.00,18.3
548,01/10/23 08:33:20 AM,-0.2039,0.0000,-3.134,99.622,1.67,2.34,18.3
549,01/10/23 08:43:20 AM,-0.2039,0.0000,-3.123,99.652,1.67,2.00,18.3
550,01/10/23 08:53:20 AM,-0.2039,0.0000,-3.053,99.599,1.67,2.00,18.3
551,01/10/23 09:03:20 AM,-0.2039,0.0000,-3.091,99.455,2.00,2.67,19.7
552,01/10/23 09:13:20 AM,-0.2039,0.0000,-3.319,99.260,2.00,2.67,19.7
553,01/10/23 09:23:20 AM,-0.2039,0.0000,-3.346,99.214,1.67,2.34,19.7
554,01/10/23 09:33:20 AM,-0.2039,0.0000,-3.509,98.767,1.67,2.34,19.7
555,01/10/23 09:43:20 AM,-0.2039,0.0000,-3.871,98.386,1.67,2.34,19.7
556,01/10/23 09:53:20 AM,-0.2039,0.0000,-3.761,98.941,1.34,1.67,19.7
557,01/10/23 10:03:20 AM,-0.2039,0.0000,-3.649,98.904,0.67,1.00,19.7
558,01/10/23 10:13:20 AM,-0.2039,0.0000,-2.997,99.403,0.00,0.67,19.7
559,01/10/23 10:23:20 AM,-0.2039,0.0000,-2.705,99.266,0.00,0.00,19.7
560,01/10/23 10:33:20 AM,-0.2039,0.0000,-2.901,98.976,0.00,0.00,19.7
